index,appId,image,title,current,currentPeak,allTimePeak,currentPrice,lowerPrice,description,exact,mainStory,portrait
2848.,55110,https://cdn.cloudflare.steamstatic.com/steam/apps/55110/capsule_sm_120.jpg?t=1648598279,Red Faction: Armageddon,17,30,"1,839",CLP$ 950 at -90%,CLP$ 950,"Red Faction: Armageddon Path to War includes 4 new missions, 2 unlockable items and 10 new achievements!",true,54%,/games/RFAcover.jpg
2849.,219600,https://cdn.cloudflare.steamstatic.com/steam/apps/219600/capsule_sm_120.jpg?t=1600016123,NBA 2K13,17,24,"1,769",N/A,CLP$ 14500,N/A,true,78h 34m ,/games/220px-NBA_2K13_Box_art.jpg
2850.,391730,https://cdn.cloudflare.steamstatic.com/steam/apps/391730/capsule_sm_120.jpg?t=1650912231,Crashlands,17,93,"1,761",CLP$ 6400,"CLP$ 14,99","Fight and tame alien beasts, craft resources into menacing weaponry, befriend the outlandish locals, and go toe-to-chin with a world-domineering maniac.",true,28h 29m ,/games/34003_Crashlands.jpg
2851.,233290,https://cdn.cloudflare.steamstatic.com/steam/apps/233290/capsule_sm_120.jpg?t=1651000078,MURDERED: SOUL SUSPECT™,17,29,"1,645",CLP$ 11900,CLP$ 1190,"MURDERED: SOUL SUSPECT™ takes players into a whole new realm of mystery where the case is personal and the clues just out of reach, challenging gamers to solve the hardest case of all… their own murder.",false,N/A,N/A
2852.,474750,https://cdn.cloudflare.steamstatic.com/steam/apps/474750/capsule_sm_120.jpg?t=1647015695,Reigns,17,23,"1,612",CLP$ 1800,CLP$ 594,Sit on the throne as a benevolent (or malevolent) medieval monarch of the modern age and swipe your royal controller either left or right to impose your will upon the kingdom.,true,4h 15m ,/games/39382_Reigns.jpg
2853.,1580780,https://cdn.cloudflare.steamstatic.com/steam/apps/1580780/capsule_sm_120.jpg?t=1649712151,[NINJA GAIDEN: Master Collection] NINJA GAIDEN Σ,17,37,"1,603",CLP$ 14900,CLP$ 11175,3 high speed ninja action titles are now available in one package!,false,N/A,N/A
2854.,465650,https://cdn.cloudflare.steamstatic.com/steam/apps/465650/capsule_sm_120.jpg?t=1648598158,Out of the Park Baseball 18,17,18,"1,586",CLP$ 7700,CLP$ 3850,"Out of the Park Baseball 18 - officially licensed through MLB.com and the MLBPA - is the follow-up to Metacritic's PC Game of the Year 2016 and the ultimate baseball game! Guide your favorite MLB franchise to glory, play any historical season or create your own fictional baseball world.",true,533h 24m ,/games/47451_Out_of_the_Park_Baseball_18.jpg
2855.,24860,https://cdn.cloudflare.steamstatic.com/steam/apps/24860/capsule_sm_120.jpg?t=1599846850,Battlefield 2,17,21,"1,399",N/A,N/A,N/A,true,73%,/games/256px-Battlefield2Cover.jpg
2856.,12500,https://cdn.cloudflare.steamstatic.com/steam/apps/12500/capsule_sm_120.jpg?t=1648857640,Puzzle Quest,17,28,"1,392",CLP$ 4400,CLP$ 550,"PuzzleQuest: Challenge of the Warlords delivers, for the first time ever, classic puzzle-game action backed with an epic story of good vs. evil. Challenge your match 3 skills as you battle against computer opponents to save the Kingdom of Etheria from the evil Lord Bane.",false,73%,/games/MarvelPuzzleQuestDarkReign.jpg
2857.,383840,https://cdn.cloudflare.steamstatic.com/steam/apps/383840/capsule_sm_120.jpg?t=1650996512,Nimbatus - The Space Drone Constructor,17,22,"1,349",CLP$ 7700,CLP$ 3465,"Command the Nimbatus and craft drones out of hundreds of different parts. Survive unknown threats in a fully destructible, procedural universe, compete against other players in different arenas or enjoy complete creative freedom in the sandbox.",false,73%,/games/MarvelPuzzleQuestDarkReign.jpg
2858.,40700,https://cdn.cloudflare.steamstatic.com/steam/apps/40700/capsule_sm_120.jpg?t=1644264536,Machinarium,17,38,"1,279",CLP$ 6500,CLP$ 1125,"Machinarium is the award-winning independent adventure game developed by the makers of Samorost series, Botanicula and CHUCHEL. Help Josef the robot save his girlfriend Berta kidnapped by the Black Cap Brotherhood gang!",true,4h ,/games/57439_Nimbatus_-_The_Space_Drone_Constructor.jpg
2859.,455980,https://cdn.cloudflare.steamstatic.com/steam/apps/455980/capsule_sm_120.jpg?t=1648198055,Judgment: Apocalypse Survival Simulation,17,41,"1,277",CLP$ 7700,CLP$ 3465,"Build, scavenge, craft, and perform occult rituals to survive in a demon-infested, post-apocalyptic colony simulation. Will you survive Judgment day?",true,47h ,/games/45270_Judgment_Apocalypse_Survival_Simulation.jpg
2860.,1178490,https://cdn.cloudflare.steamstatic.com/steam/apps/1178490/capsule_sm_120.jpg?t=1651003436,ParanormalHK,17,429,"1,221",CLP$ 6300,CLP$ 3780,"Paranormal HK is a first person horror game about Urban legends of Hong Kong, China. The story is about a crew of online supernatural channel“Beyond the Invisible” went to Kowloon Walled City to film a short movie for their latest episode and encountered something out of their expectations.",true,3h 05m ,/games/75457_ParanormalHK.jpg
2861.,1471410,https://cdn.cloudflare.steamstatic.com/steam/apps/1471410/capsule_sm_120.jpg?t=1650045115,SYNTHETIK 2,17,29,"1,170",CLP$ 7700,CLP$ 6930,SYNTHETIK 2 is a bold continuation of SYNTHETIK: Legion Rising. Fight a world overrun by the relentless Machine Legion. Experience the next level in gun-play and upgrade yourself beyond measure to rival their Gods. Can you defeat the Heart of Armageddon?,false,N/A,N/A
2862.,774791,https://cdn.cloudflare.steamstatic.com/steam/apps/774791/capsule_sm_120.jpg?t=1651007038,Surgeon Simulator 2,17,58,"1,104",CLP$ 7700,CLP$ 4235,"It’s time to ‘scrub in’ solo or jump into 4 player online games in this physics-based surgery sim with ludicrous coop and competitive play, plus an awesome builder mode. Unearth the mysteries of the Bossa Labs Medical Facility and save Bob’s life. Get ready to team up for trauma!",true,4h 48m ,/games/80052_Surgeon_Simulator_2.jpg
2863.,358130,https://cdn.cloudflare.steamstatic.com/steam/apps/358130/capsule_sm_120.jpg?t=1648598205,Curious Expedition,17,46,"1,038",CLP$ 6400,CLP$ 1280,"Curious Expedition is a roguelike expedition simulation set in the late 19th century. Together with famous personalities you will venture on unprecedented expeditions to regions never explored before for fame, science and treasures.",false,N/A,N/A
2864.,625860,https://cdn.cloudflare.steamstatic.com/steam/apps/625860/capsule_sm_120.jpg?t=1648771271,God Awe-full Clicker,17,23,"1,015",N/A,N/A,God Awe-Full Clicker is an Endless Dungeon Clicker/Idle game full of Greek Mythology and Epic Battles with RPG style aspects.,true,8h 02m ,/games/TheCurious_Expedition_header.jpg
2865.,962580,https://cdn.cloudflare.steamstatic.com/steam/apps/962580/capsule_sm_120.jpg?t=1650474473,Summer in Mara,17,24,"1,003",CLP$ 9500,CLP$ 3800,"Take care of your own island and sail with your boat in this cozy farming adventure! Relax and unwind exploring a tropical archipelago or harvesting your own crops while helping others. Discover the story of Summer in Mara, with farming, crafting and exploring mechanics.",true,20h 57m ,/games/75993_Summer_in_Mara.jpg
2866.,285800,https://cdn.cloudflare.steamstatic.com/steam/apps/285800/capsule_sm_120.jpg?t=1639907584,Braveland,16,16,"218,169",CLP$ 4000,CLP$ 600,Braveland is a turn-based game inspired by old-school strategies with hexagonal battlefield. You will start as a humble warrior's son whose village was cruelly raided and will end as talented commander of your army.,false,N/A,N/A
2867.,1900,https://cdn.cloudflare.steamstatic.com/steam/apps/1900/capsule_sm_120.jpg?t=1648598293,Earth 2160,16,25,"9,960",CLP$ 3000,CLP$ 360,"After the destruction of the EARTH in 2150, the leaders of the Eurasian Dynasty escaped on board an evacuation fleet. Now they are fighting for the survival of the human species. Their base is one large building comprising of smaller variable parts.",true,3h 29m ,/games/Braveland_292x136.jpg
2868.,428950,https://cdn.cloudflare.steamstatic.com/steam/apps/428950/capsule_sm_120.jpg?t=1633237677,"Kivi, Toilet and Shotgun",16,27,"8,871",CLP$ 500,CLP$ 250,"Kivi, Toilet and Shotgun is a single player top down action game where your goal is to reach the end of the desert by avoiding all kinds of obstacles and fighting the desert raiders. Go up against foes in your vehicle and on foot. Take on powerful bosses, but make sure you're quipped for the fight!",false,N/A,N/A
2869.,223670,https://cdn.cloudflare.steamstatic.com/steam/apps/223670/capsule_sm_120.jpg?t=1648598270,F1 2013,16,25,"8,447",N/A,CLP$ 12000,N/A,true,26h 32m ,/games/F12013Cover.jpg
2870.,17080,https://cdn.cloudflare.steamstatic.com/steam/apps/17080/capsule_sm_120.jpg?t=1648598293,Tribes: Ascend,16,20,"7,444",N/A,N/A,This edition packages weapon DLC from ten previous expansions as well new featured content.,false,N/A,N/A
2871.,874240,https://cdn.cloudflare.steamstatic.com/steam/apps/874240/capsule_sm_120.jpg?t=1650956267,MU Legend,16,31,"6,531",N/A,N/A,"Following the footsteps of the successful titles MU Online and MU Origin, MU Legend offers an authentic alternative to the dungeon crawler gaming experience. A game with its own unique signature, MU Legend blends the dark fantasy world of an MMO with the richness of hack 'n' slash gaming.",true,252h 28m ,/games/250px-Tribes_Ascend_logo.png
2872.,32800,https://cdn.cloudflare.steamstatic.com/steam/apps/32800/capsule_sm_120.jpg?t=1621017965,The Lord of the Rings: War in the North,16,33,"4,664",N/A,CLP$ 1900,Work together or die alone in this epic quest to turn the tides in the War of the Ring.,true,252h 28m ,/games/250px-Tribes_Ascend_logo.png
2873.,50620,https://cdn.cloudflare.steamstatic.com/steam/apps/50620/capsule_sm_120.jpg?t=1648598279,Darksiders,16,26,"3,929",N/A,CLP$ 950,"Deceived by the forces of evil into prematurely bringing about the end of the world, War – the first Horseman of the Apocalypse – stands accused of breaking the sacred law by inciting a war between Heaven and Hell. In the slaughter that ensued, the demonic forces defeated the heavenly hosts and laid claim to the Earth.",true,12h 14m ,/games/TheLordoftheRingsWarintheNorth.jpg
2874.,304730,https://cdn.cloudflare.steamstatic.com/steam/apps/304730/capsule_sm_120.jpg?t=1648598232,Train Fever,16,33,"3,406",CLP$ 9500,CLP$ 950,"It’s the year 1850, and there are great times ahead! Establish a transport company and be its manager. Build infrastructure such as railways and stations, purchase transportation vehicles and manage lines. Fulfill the people’s needs and watch cities evolve dynamically.",false,N/A,N/A
2875.,1426730,https://cdn.cloudflare.steamstatic.com/steam/apps/1426730/capsule_sm_120.jpg?t=1650610834,The Immortal Mayor,16,121,"3,232",CLP$ 7700,CLP$ 6160,"The Immortal Mayor is a construction & management sim game where you play as a local deity that watches over the land. Befriend other gods and use magic to help your residents build the town, thereby earning the offerings of your people and growing your town.",true,20h ,/games/Train_Fever_header.jpg
2876.,228300,https://cdn.cloudflare.steamstatic.com/steam/apps/228300/capsule_sm_120.jpg?t=1648627268,Remember Me,16,21,"3,117",CLP$ 20660,CLP$ 4132,"Remember Me™ is a 3rd person action adventure where players take on the role of Nilin, a former elite memory hunter with the ability to break into people’s minds and steal or even alter their memories.",true,9h 53m ,/games/Remember_Me_(Capcom_game_-_cover_art).jpg
2877.,391460,https://cdn.cloudflare.steamstatic.com/steam/apps/391460/capsule_sm_120.jpg?t=1650992976,WARMODE,16,27,"3,066",N/A,N/A,"Free to play shooter about the confrontation of two irreconcilable sides, represented by the government military housings and the armed hirelings. Try your hand at virtual battles with off-scale dynamics and hurricane gameplay in the spirit of the classical shooters.",false,N/A,N/A
2878.,680360,https://cdn.cloudflare.steamstatic.com/steam/apps/680360/capsule_sm_120.jpg?t=1648598068,Regions Of Ruin,16,28,"3,062",CLP$ 5300,CLP$ 0,"Regions of Ruin is a 2D pixel side-scrolling RPG with town-building, where you explore, fight and build into an open world that progressively challenges you and your settlement, and threatens the extinction of the dwarven race.",true,10h 27m ,/games/52179_Regions_Of_Ruin.jpg
2879.,271260,https://cdn.cloudflare.steamstatic.com/steam/apps/271260/capsule_sm_120.jpg?t=1648598232,Star Control: Origins,16,20,"2,601",CLP$ 11500,CLP$ 3450,Star Control is a space role-playing game in which you command Earth's first interstellar starship on a mission to save the Earth from hostile alien empires.,true,12h 09m ,/games/50145_Star_Control_Origins.jpg
2880.,1295270,https://cdn.cloudflare.steamstatic.com/steam/apps/1295270/capsule_sm_120.jpg?t=1649847884,SaGa Frontier Remastered,16,41,"2,590",CLP$ 12500,CLP$ 8750,"The beloved 1998 RPG Classic, SaGa Frontier, is reborn with improved graphics, additional features, and a new main character!",true,16h 42m ,/games/89575_SaGa_Frontier_Remastered.jpg
2881.,533780,https://cdn.cloudflare.steamstatic.com/steam/apps/533780/capsule_sm_120.jpg?t=1645419182,Zombie Defense,16,21,"2,369",N/A,N/A,"A modern hybrid of the classic RTS and modern Tower Defense. Recruit soldiers, place them on slots and let them shoot incoming waves of zombies by their own. Order supplies, throw grenades, order airstrikes and many more... Perfect mix of strategy, tactics and micromanagement.",true,6h 35m ,/games/39982_Zombie_Defense.jpg
2882.,286000,https://cdn.cloudflare.steamstatic.com/steam/apps/286000/capsule_sm_120.jpg?t=1650916199,Tooth and Tail,16,27,"1,975",CLP$ 9500,CLP$ 950,"Lead the revolution with an army of flamethrowing Boars, mustard gas-lobbing Skunks, and paratrooper-puking Owls. Tooth and Tail is a Real-Time-Strategy game featuring Single Player, Online Competitive Play, Split Screen, Replays, and more. Build a base, lead your army, eat your enemies!",true,8h 24m ,/games/40697_Tooth_and_Tail.jpg
2883.,798510,https://cdn.cloudflare.steamstatic.com/steam/apps/798510/capsule_sm_120.jpg?t=1648598005,SUPER DRAGON BALL HEROES WORLD MISSION,16,26,"1,970",CLP$ 40700,CLP$ 6105,"SUPER DRAGON BALL HEROES WORLD MISSION is a Tactical-Card game packed with exhilarating confrontation, deep card game strategy and a thrilling storyline taking place in the wide Dragon Ball Heroes universe!",false,8h 24m ,/games/40697_Tooth_and_Tail.jpg
2884.,758330,https://cdn.cloudflare.steamstatic.com/steam/apps/758330/capsule_sm_120.jpg?t=1650403926,Shenmue I &amp; II,16,25,"1,554",CLP$ 14500,CLP$ 3625,SEGA®’s most requested re-release of all time finally comes to a new generation. Shenmue delivers an epic story of revenge within a unique open world that is still unrivalled in depth and detail. Return to the epic saga that defined modern gaming. The saga begins…again.,false,8h 24m ,/games/40697_Tooth_and_Tail.jpg
2885.,1283410,https://cdn.cloudflare.steamstatic.com/steam/apps/1283410/capsule_sm_120.jpg?t=1646993791,Tails of Iron,16,35,"1,549",CLP$ 9500,CLP$ 6175,"Tails of Iron is an epic RPG Adventure with punishingly brutal combat. As Redgi, heir to the throne, you must embark on a perilous quest to reclaim your Kingdom. Explore a deceivingly charming world. Assemble a band of brave companions. Banish the merciless Frog clan!",true,7h 10m ,/games/96877_Tails_of_Iron.jpg
2886.,666220,https://cdn.cloudflare.steamstatic.com/steam/apps/666220/capsule_sm_120.jpg?t=1651003431,CS2D,16,36,"1,418",N/A,N/A,"CS2D is a free fast-paced top-down multiplayer shooter. Featuring many different game modes, a built-in map editor and much more.",true,16h ,/games/50697_CS2D.jpg
2887.,623550,https://cdn.cloudflare.steamstatic.com/steam/apps/623550/capsule_sm_120.jpg?t=1649626621,Timen runner,16,46,"1,411",CLP$ 250 at -50%,CLP$ 250,"Hardcore pixel 2D platformer with steampunk elements, with randomly generated levels.",true,9h ,/games/47972_Timen_runner.jpg
2888.,355180,https://cdn.cloudflare.steamstatic.com/steam/apps/355180/capsule_sm_120.jpg?t=1650477133,Codename CURE,16,35,"1,308",N/A,N/A,"Codename CURE is a first person, co-operative zombie game with support for up to five players, providing dynamic, fast-paced zombie fragging with both objective, and survival-based missions.",false,N/A,N/A
2889.,841190,https://cdn.cloudflare.steamstatic.com/steam/apps/841190/capsule_sm_120.jpg?t=1650984905,"Honey, I Joined a Cult",16,38,"1,161",CLP$ 10500,CLP$ 7875,"It's time to start working towards that ultimate goal of enlightenment, faith and money…lots and lots of money. Create, customise, expand and manage your own cult whilst listening to funky music in Honey, I Joined a Cult!",true,30h ,/games/98236_Honey_I_Joined_a_Cult.jpg
2890.,3720,https://cdn.cloudflare.steamstatic.com/steam/apps/3720/capsule_sm_120.jpg?t=1623069816,Evil Genius,16,22,"1,041",CLP$ 5500,CLP$ 1375,"Everybody wants to rule the world! Achieve global power with EVIL GENIUS, the one and only complete world domination simulator. All the everyday tasks of the deliciously wicked mastermind are available to experience and master from building your ultra-secret base to developing spectacular super-weapons to carry out your nefarious master...",true,26h 42m ,/games/Evil_Genius_Coverart.png
2891.,273350,https://cdn.cloudflare.steamstatic.com/steam/apps/273350/capsule_sm_120.jpg?t=1651000083,Evolve Stage 2,15,30,"51,127",N/A,CLP$ 4575,Play Evolve for free with Evolve Stage 2! Evolve Stage 2 is a next-generation free multiplayer shooter featuring addictive 4v1 gameplay. One player-controlled monster must evade and outsmart a team of four uniquely skilled hunters.,false,26h 42m ,/games/Evil_Genius_Coverart.png
2892.,1641480,https://cdn.cloudflare.steamstatic.com/steam/apps/1641480/capsule_sm_120.jpg?t=1650989359,MONSTER HUNTER RISE DEMO,15,51,"23,991",N/A,N/A,"Get a taste of the hunting action in Monster Hunter Rise with this demo, featuring five quests in total.",false,26h 42m ,/games/Evil_Genius_Coverart.png
2893.,240760,https://cdn.cloudflare.steamstatic.com/steam/apps/240760/capsule_sm_120.jpg?t=1627244825,Wasteland 2,15,26,"18,856",CLP$ 11500,CLP$ 2875,"From the producer of the original Fallout comes Wasteland 2. With over 80 hours of gameplay, deck out your Ranger squad with devastating weaponry, test the limits of your strategy skills, and bring justice to the Wasteland! The choices are yours…but so are the consequences.",true,40h 25m ,/games/Wasteland2art.jpg
2894.,22350,https://cdn.cloudflare.steamstatic.com/steam/apps/22350/capsule_sm_120.jpg?t=1643933333,BRINK,15,27,"16,824",N/A,CLP$ 1325,You decide the combat role you want to assume in the world of Brink as you fight to save yourself and mankind’s last refuge!,true,60%,/games/256px-BRINK.jpg
2895.,845070,https://cdn.cloudflare.steamstatic.com/steam/apps/845070/capsule_sm_120.jpg?t=1651007283,The Awesome Adventures of Captain Spirit,15,29,"8,739",N/A,N/A,"Have you ever dreamt of being a superhero? Meet Chris, a creative and imaginative 9 year old boy who escapes reality with fantastical adventures as his alter ego, the Awesome Captain Spirit! Captain Spirit is a free demo set in the Life is Strange universe. Contains links to Life is Strange 2",true,1h 38m ,/games/57443_The_Awesome_Adventures_of_Captain_Spirit.jpg
2896.,1097200,https://cdn.cloudflare.steamstatic.com/steam/apps/1097200/capsule_sm_120.jpg?t=1650403929,Twelve Minutes,15,20,"8,021",CLP$ 10400,CLP$ 7280,"An interactive thriller about a man trapped in a time loop. Featuring James McAvoy, Daisy Ridley, and Willem Dafoe.",true,4h 17m ,/games/68152_Twelve_Minutes.jpg
2897.,788260,https://cdn.cloudflare.steamstatic.com/steam/apps/788260/capsule_sm_120.jpg?t=1645667869,Rules Of Survival,15,55,"7,484",CLP$ 1500,CLP$ 1500,"Rules of Survival is an action-packed Battle Royale game. Up to 300 unarmed players parachute into a vast battleground, where they must fight to be the last alive.",false,N/A,N/A
2898.,282560,https://cdn.cloudflare.steamstatic.com/steam/apps/282560/capsule_sm_120.jpg?t=1640696664,RollerCoaster Tycoon World,15,21,"5,875",CLP$ 7500,CLP$ 1500,RollerCoaster Tycoon World™ is the newest installment in the legendary RCT franchise. This next-generation theme park simulation and building game includes fan-favorite features along with incredible new advancements!,false,N/A,N/A
2899.,636150,https://cdn.cloudflare.steamstatic.com/steam/apps/636150/capsule_sm_120.jpg?t=1650934377,Cyberhunt,15,193,"5,810",CLP$ 264 at -89%,CLP$ 250,"Cyberhunt is a retro procedurally generated twin stick shooter, that takes you back to the sweet to the sweet arcade machines era!",true,3h 56m ,/games/46003_Cyberhunt.jpg
2900.,20500,https://cdn.cloudflare.steamstatic.com/steam/apps/20500/capsule_sm_120.jpg?t=1650992923,Red Faction: Guerrilla Steam Edition,15,23,"5,613",N/A,CLP$ 1425,"Set 50 years after the climactic events of the original Red Faction, Red Faction: Guerrilla allows players to take the role of an insurgent fighter with the newly re-established Red Faction movement as they battle for liberation from the oppressive Earth Defense Force.",false,N/A,N/A
2901.,297130,https://cdn.cloudflare.steamstatic.com/steam/apps/297130/capsule_sm_120.jpg?t=1649026242,Titan Souls,15,30,"4,404",CLP$ 7500,CLP$ 0,"Between our world and the world beyond lie the Titan Souls, the spiritual source of all living things. Scattered amongst the ruins and guarded by the idle titans charged with their care, a solitary hero armed with a single arrow is assembling shards of the Titan Soul in a quest for truth and power.",true,3h 08m ,/games/tital-souls-poster.jpg
2902.,278970,https://cdn.cloudflare.steamstatic.com/steam/apps/278970/capsule_sm_120.jpg?t=1643629573,DiggerOnline,15,31,"3,837",CLP$ 1900,CLP$ 1000,Sanbox multiplayer building game with additional game mods,false,N/A,N/A
2903.,290650,https://cdn.cloudflare.steamstatic.com/steam/apps/290650/capsule_sm_120.jpg?t=1644741674,Time Ramesside (A New Reckoning),15,247,"2,919",CLP$ 250 at -50%,CLP$ 250,Mark Faroh is a Scientist that discovered a new way to harvest energy from Biological beings. Shortly after his discovery his almost perfect life gets flipped upside down. Discover a story were greed of man kind can turn even the best of us into a demon.,false,N/A,N/A
2904.,221260,https://cdn.cloudflare.steamstatic.com/steam/apps/221260/capsule_sm_120.jpg?t=1649729473,Little Inferno,15,27,"2,129",CLP$ 6400,CLP$ 640,"Throw your toys into your fire, and play with them as they burn. An adventure that takes place almost entirely in front of a fireplace - about looking up up up out of the chimney, and the cold world just on the other side of the wall. From the creators of World of Goo and Human Resource Machine.",true,3h 21m ,/games/2248642-inferno629_large.jpg
2905.,375900,https://cdn.cloudflare.steamstatic.com/steam/apps/375900/capsule_sm_120.jpg?t=1643482643,Trackmania Turbo,15,20,"2,085",CLP$ 24900,CLP$ 5970,"Trackmania offers you the ultimate arcade racing universe where everything is about reaching the perfect racing time. Test your skills in over 200 tracks, experience immediate fun by challenging your friends at home (offline splitscreen) or online.",true,70%,/games/35764_TrackMania_Turbo.jpg
2906.,224500,https://cdn.cloudflare.steamstatic.com/steam/apps/224500/capsule_sm_120.jpg?t=1624818776,Gnomoria,15,23,"2,050",CLP$ 7500,CLP$ 1875,"Gnomoria is a sandbox village management game where you help lead a small group of gnomes, who have set out on their own, to thrive into a bustling kingdom! Anything you see can be broken down and rebuilt elsewhere.",false,N/A,N/A
2907.,22000,https://cdn.cloudflare.steamstatic.com/steam/apps/22000/capsule_sm_120.jpg?t=1643875730,World of Goo,15,19,"2,045",CLP$ 6400,CLP$ 440,World of Goo is a multiple award winning physics based puzzle / construction game made entirely by two guys.,true,6h ,/games/WoG-BoxArt.png
2908.,264200,https://cdn.cloudflare.steamstatic.com/steam/apps/264200/capsule_sm_120.jpg?t=1647046213,One Finger Death Punch,15,21,"1,921",CLP$ 2400,CLP$ 480,"Experience cinematic kung-fu battles in the fastest, most intense brawler the indie world has ever seen! With the unique 1:1 response system of One Finger Death Punch, players will feel the immediate feedback of every bone-crunching hit. Pay tribute to the masters using five classic kung-fu styles mixed with additional weapons.",true,7h 01m ,/games/One_Finger_Death_Punch.jpg
2909.,593280,https://cdn.cloudflare.steamstatic.com/steam/apps/593280/capsule_sm_120.jpg?t=1648598107,Cat Quest,15,25,"1,651",CLP$ 6900,CLP$ 690,"The multi award-winning Action RPG. Some say 'Diablo with Cats' others a 'Super-cute Skyrim', whatever your take, Cat Quest's loot-fuelled cat-venture is as beautifully crafted, as its combat and magic are ultra-satisfying. Universally adored by critics - it'll have you purring for joy!",true,5h 49m ,/games/48142_Cat_Quest.jpg
2910.,401870,https://cdn.cloudflare.steamstatic.com/steam/apps/401870/capsule_sm_120.jpg?t=1613361200,Winning Post 8 2016,15,48,"1,646",N/A,N/A,"Winning Post 8 2016 will no longer be available for purchase on the Steam Store after December 30, 2018 (Japan time). Winning Post 8 2016 is the latest in the detailed horse racing simulation Winning Post series, a series that has prospered for over 20 years.",false,N/A,N/A
2911.,448060,https://cdn.cloudflare.steamstatic.com/steam/apps/448060/capsule_sm_120.jpg?t=1650586809,X-17,15,41,"1,637",CLP$ 240 at -90%,CLP$ 240,FPS/3rd Person Genre Shooter. Fight your way through an Alien Invasion not only on earth but on other planets.,false,N/A,N/A
2912.,1161170,https://cdn.cloudflare.steamstatic.com/steam/apps/1161170/capsule_sm_120.jpg?t=1650993050,The Rewinder,15,173,"1,304",CLP$ 6400,CLP$ 4480,"The Rewinder is an adventure puzzle game based on Chinese mythology. You play as Yun, the last known Rewinder, who can communicate with spirits and explore other people's memories to alter the past.",true,4h 25m ,/games/88815_The_Rewinder.jpg
2913.,262940,https://cdn.cloudflare.steamstatic.com/steam/apps/262940/capsule_sm_120.jpg?t=1650549945,Broken Sword 5 - the Serpent's Curse,15,20,"1,101",CLP$ 12000,CLP$ 2400,"From multi-award winning Revolution Software comes the latest explosive episode in this classic series. Playing as intrepid American George Stobbart and sassy French journalist Nico Collard, you find yourself on the trail of a stolen painting – and a murderous conspiracy.",false,N/A,N/A
2914.,502800,https://cdn.cloudflare.steamstatic.com/steam/apps/502800/capsule_sm_120.jpg?t=1644144524,SENRAN KAGURA ESTIVAL VERSUS,15,29,"1,088",CLP$ 11500,CLP$ 4600,"Thrust into a parallel dimension, our buxom shinobi prepare for a new kind of beach-side battle. Can the islands’ hosts be trusted? Will the other schools play fair? Will there be time to enjoy the beach before the fighting starts? Will anyone manage to keep their clothes intact?",false,N/A,N/A
2915.,980300,https://cdn.cloudflare.steamstatic.com/steam/apps/980300/capsule_sm_120.jpg?t=1646785487,One Finger Death Punch 2,15,23,"1,027",CLP$ 3800,CLP$ 950,"The world's fastest brawler is back. Experience cinematic kung-fu in the most epic stickman fighter ever made. Staying true to the original, you play with only two buttons. Every press matters, do not button mash!",false,N/A,N/A
2916.,270370,https://cdn.cloudflare.steamstatic.com/steam/apps/270370/capsule_sm_120.jpg?t=1644091734,Lambda Wars,15,48,"1,015",N/A,N/A,Lambda Wars is a free standalone multiplayer Source Engine modification set in the Half-Life 2 universe that brings the war between mankind and their brutal Combine overlords to a traditional real-time strategy (RTS) setting.,true,10h 53m ,/games/66469_One_Finger_Death_Punch_2.jpg
2917.,834740,https://cdn.cloudflare.steamstatic.com/steam/apps/834740/capsule_sm_120.jpg?t=1649426284,Circle Empires,15,33,"1,011",CLP$ 3800,CLP$ 1292,"Circle Empires is a fresh take on the RTS genre, featuring a fast-paced approach to conquering the world.",true,9h 35m ,/games/59846_Circle_Empires.jpg
2918.,1515950,https://cdn.cloudflare.steamstatic.com/steam/apps/1515950/capsule_sm_120.jpg?t=1650876764,Capcom Arcade Stadium,14,32,"488,791",N/A,CLP$ 7410,Relive the Capcom classics! Get 1943 -The Battle of Midway- and game logo wallpapers free with your download!,true,2h ,/games/88756_Capcom_Arcade_Stadium.jpg
2919.,216250,https://cdn.cloudflare.steamstatic.com/steam/apps/216250/capsule_sm_120.jpg?t=1648598270,Dead Island Riptide,14,35,"17,960",N/A,CLP$ 1900,N/A,false,2h ,/games/37353_Dead_Island_Riptide_Definitive_Edition.jpg
2920.,879160,https://cdn.cloudflare.steamstatic.com/steam/apps/879160/capsule_sm_120.jpg?t=1648597957,Battlerite Royale,14,42,"9,441",N/A,CLP$ 4750,"Explore the fantastical Talon Island in a thrilling fusion between a MOBA and Battle Royale game. Choose your Champion and master their unique abilities, loot for treasures alone or with a friend, and rise above the competition in a top-down action-fest. Only the best survive to the end!",false,2h ,/games/37353_Dead_Island_Riptide_Definitive_Edition.jpg
2921.,214560,https://cdn.cloudflare.steamstatic.com/steam/apps/214560/capsule_sm_120.jpg?t=1650913582,Mark of the Ninja,14,14,"5,066",N/A,CLP$ 1500,"In Mark of the Ninja, you'll know what it is to truly be a ninja. You must be silent, agile and clever to outwit your opponents in a world of gorgeous scenery and flowing animation. Marked with cursed tattoos giving you heightened senses, every situation presents you with options.",false,N/A,N/A
2922.,398710,https://cdn.cloudflare.steamstatic.com/steam/apps/398710/capsule_sm_120.jpg?t=1650992979,Timberman,14,41,"4,296",CLP$ 600,CLP$ 252,"Become a Timberman, chop wood and avoid the branches. Almost 30 million players could not be wrong - featured as one of the best casual games.",true,2h 36m ,/games/Timberman_header.jpg
